Audit Id,Form Id,Audit Score,Date Of Transaction,Partner,Agentid,Agentname,Selected Fd Group,FATAL,Audited By
PID0220_001-34719,PID0220_001,95,2025-09-15,Apex Operations,CNX028,CNX Agent 28,Post Fulfilment,No,QC5542
PID0220_001-34722,PID0220_001,95,2025-09-15,Apex Operations,CNX012,CNX Agent 12,Post Fulfilment,No,QC3187
PID0220_001-34724,PID0220_001,100,2025-09-15,Apex Operations,CNX014,CNX Agent 14,Post Fulfilment,No,QC3187
PID0220_001-34727,PID0220_001,95,2025-09-15,Vertex Solutions,HEX009,Hex Agent 09,Fulfilment Pending,No,QC5542
PID0220_001-34691,PID0220_001,0,2025-09-15,Apex Operations,CNX001,CNX Agent 01,Account related,No,QC3187
PID0220_001-34746,PID0220_001,85,2025-09-15,Vertex Solutions,HEX020,Hex Agent 20,Account related,No,QC1078
PID0220_001-34753,PID0220_001,100,2025-09-15,Vertex Solutions,HEX003,Hex Agent 03,Post Fulfilment,No,QC3187
PID0220_001-34755,PID0220_001,100,2025-09-14,Apex Operations,CNX023,CNX Agent 23,Post Fulfilment,No,QC8165
PID0220_001-33824,PID0220_001,0,2025-09-04,Apex Operations,CNX001,CNX Agent 01,Autopay,No,QC4651
PID0220_001-34760,PID0220_001,95,2025-09-15,Vertex Solutions,HEX009,Hex Agent 09,Fulfilment Pending,No,QC3187
PID0220_001-34766,PID0220_001,90,2025-09-15,Apex Operations,CNX005,CNX Agent 05,Non actionable,No,QC4651
PID0220_001-34785,PID0220_001,95,2025-09-15,Nova Support,TRANS011,Trans Agent 11,Post Fulfilment,No,QC1078
PID0220_001-34786,PID0220_001,100,2025-09-15,Apex Operations,CNX021,CNX Agent 21,Non actionable,No,QC4651
PID0220_001-34788,PID0220_001,95,2025-09-15,Apex Operations,CNX015,CNX Agent 15,Offers,No,QC3187
PID0220_001-34791,PID0220_001,100,2025-09-15,Apex Operations,CNX022,CNX Agent 22,Post Fulfilment,No,QC3187
PID0220_001-34792,PID0220_001,100,2025-09-15,Horizon Services,TECH019,TechM Agent 19,Account related,No,QC1078
PID0220_001-34795,PID0220_001,100,2025-09-15,Nova Support,TRANS021,Trans Agent 21,Fulfilment Pending,No,QC3187
PID0220_001-34805,PID0220_001,95,2025-09-15,Vertex Solutions,HEX016,Hex Agent 16,Fulfilment Pending,No,QC4651
PID0220_001-34807,PID0220_001,95,2025-09-15,Vertex Solutions,HEX022,Hex Agent 22,General Enquiries,No,QC4651
PID0220_001-34818,PID0220_001,95,2025-09-16,Apex Operations,CNX019,CNX Agent 19,Post Fulfilment,No,QC7426
PID0220_001-34256,PID0220_001,100,2025-09-09,Apex Operations,CNX009,CNX Agent 09,Payment Pending,No,QC1078
PID0220_001-34363,PID0220_001,85,2025-09-09,Apex Operations,CNX013,CNX Agent 13,Post Fulfilment,No,QC1078
PID0220_001-34006,PID0220_001,0,2025-09-07,Apex Operations,CNX006,CNX Agent 06,Autopay,No,QC3187
PID0220_001-33898,PID0220_001,0,2025-09-06,Apex Operations,CNX009,CNX Agent 09,Fulfilment Pending,No,QC4651
PID0220_001-34215,PID0220_001,85,2025-09-08,Apex Operations,CNX017,CNX Agent 17,Account related,No,QC4651
PID0220_001-34841,PID0220_001,100,2025-09-16,Apex Operations,CNX011,CNX Agent 11,App Issues,No,QC9234
PID0220_001-34846,PID0220_001,90,2025-09-16,Apex Operations,CNX022,CNX Agent 22,Post Fulfilment,No,QC3187
PID0220_001-34847,PID0220_001,100,2025-09-16,Vertex Solutions,HEX015,Hex Agent 15,Reversal Success,Yes,QC7426
PID0220_001-34848,PID0220_001,100,2025-09-16,Vertex Solutions,HEX004,Hex Agent 04,Account related,No,QC3187
PID0220_001-34857,PID0220_001,95,2025-09-16,Vertex Solutions,HEX015,Hex Agent 15,Account related,No,QC7426
PID0220_001-34859,PID0220_001,95,2025-09-16,Vertex Solutions,HEX006,Hex Agent 06,Fulfilment Pending,No,QC9234
PID0220_001-34860,PID0220_001,100,2025-09-16,Apex Operations,CNX023,CNX Agent 23,Payment Failed,No,QC1078
PID0220_001-34861,PID0220_001,0,2025-09-16,Vertex Solutions,HEX023,Hex Agent 23,Fulfilment Pending,No,QC5542
PID0220_001-34862,PID0220_001,100,2025-09-16,Vertex Solutions,HEX018,Hex Agent 18,Autopay,No,QC9234
PID0220_001-34867,PID0220_001,95,2025-09-16,Apex Operations,CNX005,CNX Agent 05,Fulfilment Pending,No,QC4651
PID0220_001-34880,PID0220_001,100,2025-09-16,Apex Operations,CNX019,CNX Agent 19,General Enquiries,No,QC8165
PID0220_001-34888,PID0220_001,0,2025-09-16,Vertex Solutions,HEX019,Hex Agent 19,Account related,No,QC1078
PID0220_001-34897,PID0220_001,95,2025-09-16,Apex Operations,CNX002,CNX Agent 02,Account related,No,QC5542
PID0220_001-34903,PID0220_001,100,2025-09-16,Vertex Solutions,HEX026,Hex Agent 26,App Issues,No,QC9234
PID0220_001-34907,PID0220_001,95,2025-09-16,Vertex Solutions,HEX018,Hex Agent 18,Post Fulfilment,No,QC8165
PID0220_001-34912,PID0220_001,0,2025-09-16,Vertex Solutions,HEX025,Hex Agent 25,Account related,No,QC7426
PID0220_001-34080,PID0220_001,0,2025-09-07,Nova Support,TRANS023,Trans Agent 23,Non actionable,No,QC4651
PID0220_001-34928,PID0220_001,95,2025-09-16,Vertex Solutions,HEX002,Hex Agent 02,Account related,No,QC5542
PID0220_001-34930,PID0220_001,99,2025-09-16,Vertex Solutions,HEX027,Hex Agent 27,General Enquiries,No,QC8165
PID0220_001-34932,PID0220_001,0,2025-09-16,Vertex Solutions,HEX002,Hex Agent 02,Account related,No,QC5542
PID0220_001-34933,PID0220_001,85,2025-09-16,Vertex Solutions,HEX004,Hex Agent 04,Payment Pending,No,QC9234
PID0220_001-34938,PID0220_001,95,2025-09-16,Apex Operations,CNX002,CNX Agent 02,Post Fulfilment,No,QC1078
PID0220_001-34940,PID0220_001,95,2025-09-16,Apex Operations,CNX022,CNX Agent 22,Post Fulfilment,No,QC1078
PID0220_001-34943,PID0220_001,95,2025-09-16,Vertex Solutions,HEX013,Hex Agent 13,Fulfilment Pending,No,QC4651
PID0220_001-34944,PID0220_001,100,2025-09-17,Apex Operations,CNX020,CNX Agent 20,Fulfilment Pending,No,QC8165
PID0220_001-34945,PID0220_001,100,2025-09-17,Apex Operations,CNX028,CNX Agent 28,Post Fulfilment,No,QC9234
PID0220_001-34952,PID0220_001,85,2025-09-17,Apex Operations,CNX030,CNX Agent 30,Post Fulfilment,No,QC9234
PID0220_001-34953,PID0220_001,95,2025-09-17,Apex Operations,CNX013,CNX Agent 13,Fulfilment Pending,No,QC3187
PID0220_001-34959,PID0220_001,99,2025-09-17,Vertex Solutions,HEX011,Hex Agent 11,Post Fulfilment,No,QC5542
PID0220_001-34962,PID0220_001,100,2025-09-17,Apex Operations,CNX013,CNX Agent 13,Payment Failed,No,QC9234
PID0220_001-34971,PID0220_001,100,2025-09-17,Apex Operations,CNX007,CNX Agent 07,Post Fulfilment,No,QC4651
PID0220_001-34974,PID0220_001,95,2025-09-17,Apex Operations,CNX021,CNX Agent 21,Post Fulfilment,No,QC4651
PID0220_001-34977,PID0220_001,100,2025-09-17,Apex Operations,CNX026,CNX Agent 26,Post Fulfilment,No,QC3187
PID0220_001-34995,PID0220_001,100,2025-09-17,Vertex Solutions,HEX006,Hex Agent 06,Autopay,No,QC4651
PID0220_001-34998,PID0220_001,100,2025-09-17,Vertex Solutions,HEX008,Hex Agent 08,Non actionable,No,QC4651
PID0220_001-35007,PID0220_001,95,2025-09-17,Vertex Solutions,HEX022,Hex Agent 22,App Issues,No,QC4651
PID0220_001-35009,PID0220_001,100,2025-09-17,Vertex Solutions,HEX021,Hex Agent 21,Payment Failed,No,QC1078
PID0220_001-35011,PID0220_001,75,2025-09-17,Horizon Services,TECH010,TechM Agent 10,Non actionable,No,QC9234
PID0220_001-35013,PID0220_001,100,2025-09-17,Nova Support,TRANS010,Trans Agent 10,Post Fulfilment,No,QC3187
PID0220_001-35014,PID0220_001,100,2025-09-17,Apex Operations,CNX023,CNX Agent 23,App Issues,No,QC5542
PID0220_001-35017,PID0220_001,85,2025-09-17,Horizon Services,TECH020,TechM Agent 20,Post Fulfilment,No,QC5542
PID0220_001-35022,PID0220_001,0,2025-09-17,Nova Support,TRANS018,Trans Agent 18,General Enquiries,No,QC5542
PID0220_001-35024,PID0220_001,95,2025-09-17,Nova Support,TRANS004,Trans Agent 04,General Enquiries,No,QC8165
PID0220_001-35025,PID0220_001,100,2025-09-17,Nova Support,TRANS007,Trans Agent 07,Post Fulfilment,No,QC8165
PID0220_001-35026,PID0220_001,90,2025-09-17,Horizon Services,TECH018,TechM Agent 18,Post Fulfilment,No,QC9234
PID0220_001-35028,PID0220_001,95,2025-09-17,Horizon Services,TECH022,TechM Agent 22,Post Fulfilment,No,QC9234
PID0220_001-35029,PID0220_001,100,2025-09-17,Vertex Solutions,HEX026,Hex Agent 26,Reversal Success,No,QC4651
PID0220_001-35019,PID0220_001,95,2025-09-17,Horizon Services,TECH010,TechM Agent 10,Fulfilment Pending,No,QC5542
PID0220_001-35037,PID0220_001,95,2025-09-17,Nova Support,TRANS020,Trans Agent 20,General Enquiries,No,QC8165
PID0220_001-35039,PID0220_001,0,2025-09-17,Horizon Services,TECH026,TechM Agent 26,Fulfilment Failed,No,QC9234
PID0220_001-35040,PID0220_001,100,2025-09-17,Vertex Solutions,HEX027,Hex Agent 27,Non actionable,No,QC4651
PID0220_001-35042,PID0220_001,100,2025-09-17,Vertex Solutions,HEX029,Hex Agent 29,Non actionable,No,QC4651
PID0220_001-35044,PID0220_001,100,2025-09-17,Nova Support,TRANS025,Trans Agent 25,App Issues,No,QC8165
PID0220_001-35046,PID0220_001,100,2025-09-17,Nova Support,TRANS004,Trans Agent 04,Non actionable,No,QC4651
PID0220_001-35048,PID0220_001,100,2025-09-17,Nova Support,TRANS007,Trans Agent 07,App Issues,No,QC4651
PID0220_001-35049,PID0220_001,85,2025-09-17,Apex Operations,CNX012,CNX Agent 12,Autopay,No,QC5542
PID0220_001-35050,PID0220_001,80,2025-09-17,Vertex Solutions,HEX026,Hex Agent 26,Autopay,No,QC1078
PID0220_001-35053,PID0220_001,90,2025-09-17,Nova Support,TRANS015,Trans Agent 15,App Issues,No,QC4651
PID0220_001-35054,PID0220_001,95,2025-09-17,Nova Support,TRANS023,Trans Agent 23,Fulfilment Pending,No,QC8165
PID0220_001-35055,PID0220_001,100,2025-09-17,Vertex Solutions,HEX029,Hex Agent 29,App Issues,No,QC9234
PID0220_001-35056,PID0220_001,90,2025-09-17,Nova Support,TRANS020,Trans Agent 20,Account related,No,QC4651
PID0220_001-35057,PID0220_001,95,2025-09-17,Nova Support,TRANS020,Trans Agent 20,General Enquiries,No,QC4651
PID0220_001-35058,PID0220_001,0,2025-09-17,Nova Support,TRANS004,Trans Agent 04,Fulfilment Failed,No,QC1078
PID0220_001-35059,PID0220_001,100,2025-09-17,Apex Operations,CNX024,CNX Agent 24,Non actionable,No,QC1078
PID0220_001-35063,PID0220_001,100,2025-09-17,Nova Support,TRANS017,Trans Agent 17,App Issues,No,QC3187
PID0220_001-35064,PID0220_001,0,2025-09-17,Nova Support,TRANS023,Trans Agent 23,Post Fulfilment,No,QC3187
PID0220_001-35067,PID0220_001,100,2025-09-17,Vertex Solutions,HEX025,Hex Agent 25,Post Fulfilment,No,QC8165
PID0220_001-35069,PID0220_001,0,2025-09-17,Nova Support,TRANS021,Trans Agent 21,Account related,No,QC1078
PID0220_001-35071,PID0220_001,95,2025-09-17,Nova Support,TRANS023,Trans Agent 23,App Issues,No,QC1078
PID0220_001-35072,PID0220_001,100,2025-09-18,Apex Operations,CNX001,CNX Agent 01,Post Fulfilment,No,QC7426
PID0220_001-35075,PID0220_001,95,2025-09-18,Apex Operations,CNX019,CNX Agent 19,Post Fulfilment,No,QC8165
PID0220_001-35076,PID0220_001,95,2025-09-18,Apex Operations,CNX015,CNX Agent 15,Post Fulfilment,No,QC3187
PID0220_001-35077,PID0220_001,85,2025-09-18,Apex Operations,CNX013,CNX Agent 13,Post Fulfilment,No,QC9234
PID0220_001-35098,PID0220_001,95,2025-09-18,Vertex Solutions,HEX028,Hex Agent 28,App Issues,No,QC9234
PID0220_001-35102,PID0220_001,99,2025-09-18,Vertex Solutions,HEX010,Hex Agent 10,Account related,No,QC1078
PID0220_001-35103,PID0220_001,0,2025-09-18,Nova Support,TRANS019,Trans Agent 19,Post Fulfilment,No,QC9234
PID0220_001-35107,PID0220_001,90,2025-09-18,Vertex Solutions,HEX013,Hex Agent 13,Autopay,No,QC9234
PID0220_001-35109,PID0220_001,95,2025-09-18,Horizon Services,TECH022,TechM Agent 22,Fulfilment Pending,No,QC3187
PID0220_001-35110,PID0220_001,95,2025-09-18,Apex Operations,CNX001,CNX Agent 01,Post Fulfilment,No,QC4651
PID0220_001-35114,PID0220_001,100,2025-09-18,Apex Operations,CNX011,CNX Agent 11,Non actionable,No,QC7426
PID0220_001-35119,PID0220_001,100,2025-09-18,Apex Operations,CNX009,CNX Agent 09,Post Fulfilment,No,QC4651
PID0220_001-35116,PID0220_001,95,2025-09-18,Apex Operations,CNX007,CNX Agent 07,Post Fulfilment,No,QC4651
PID0220_001-35123,PID0220_001,100,2025-09-18,Vertex Solutions,HEX019,Hex Agent 19,Autopay,No,QC9234
PID0220_001-35127,PID0220_001,100,2025-09-18,Vertex Solutions,HEX020,Hex Agent 20,Offers,No,QC9234
PID0220_001-35129,PID0220_001,95,2025-09-18,Apex Operations,CNX002,CNX Agent 02,Autopay,No,QC8165
PID0220_001-35133,PID0220_001,95,2025-09-18,Horizon Services,TECH022,TechM Agent 22,Post Fulfilment,No,QC1078
PID0220_001-35136,PID0220_001,95,2025-09-18,Horizon Services,TECH009,TechM Agent 09,Post Fulfilment,No,QC9234
PID0220_001-35142,PID0220_001,0,2025-09-18,Nova Support,TRANS010,Trans Agent 10,Post Fulfilment,No,QC1078
PID0220_001-35146,PID0220_001,95,2025-09-18,Nova Support,TRANS018,Trans Agent 18,Autopay,No,QC1078
PID0220_001-35149,PID0220_001,0,2025-09-18,Nova Support,TRANS021,Trans Agent 21,Post Fulfilment,No,QC9234
PID0220_001-35161,PID0220_001,95,2025-09-18,Horizon Services,TECH027,TechM Agent 27,Offers,No,QC9234
PID0220_001-35173,PID0220_001,90,2025-09-18,Nova Support,TRANS010,Trans Agent 10,Post Fulfilment,No,QC9234
PID0220_001-35176,PID0220_001,100,2025-09-18,Vertex Solutions,HEX016,Hex Agent 16,Post Fulfilment,No,QC7426
PID0220_001-35178,PID0220_001,85,2025-09-17,Nova Support,TRANS020,Trans Agent 20,Non actionable,No,QC7426
PID0220_001-35186,PID0220_001,95,2025-09-19,Nova Support,TRANS007,Trans Agent 07,General Enquiries,No,QC8165
PID0220_001-35189,PID0220_001,100,2025-09-19,Horizon Services,TECH019,TechM Agent 19,Post Fulfilment,No,QC8165
PID0220_001-35191,PID0220_001,95,2025-09-19,Apex Operations,CNX015,CNX Agent 15,Autopay,No,QC8165
PID0220_001-35193,PID0220_001,100,2025-09-19,Nova Support,TRANS009,Trans Agent 09,Autopay,No,QC8165
PID0220_001-35194,PID0220_001,95,2025-09-19,Vertex Solutions,HEX006,Hex Agent 06,Non actionable,No,QC8165
PID0220_001-35195,PID0220_001,90,2025-09-19,Apex Operations,CNX012,CNX Agent 12,Post Fulfilment,No,QC8165
PID0220_001-35212,PID0220_001,85,2025-09-20,Apex Operations,CNX001,CNX Agent 01,Payment Failed,No,QC4651
PID0220_001-35216,PID0220_001,100,2025-09-20,Apex Operations,CNX017,CNX Agent 17,Post Fulfilment,No,QC3187
PID0220_001-35217,PID0220_001,90,2025-09-20,Apex Operations,CNX007,CNX Agent 07,Offers,No,QC4651
PID0220_001-35221,PID0220_001,100,2025-09-20,Horizon Services,TECH020,TechM Agent 20,Account related,No,QC3187
PID0220_001-35222,PID0220_001,95,2025-09-20,Apex Operations,CNX009,CNX Agent 09,Non actionable,No,QC4651
PID0220_001-35225,PID0220_001,85,2025-09-20,Nova Support,TRANS020,Trans Agent 20,App Issues,No,QC8165
PID0220_001-35226,PID0220_001,95,2025-09-20,Vertex Solutions,HEX030,Hex Agent 30,Non actionable,No,QC9234
PID0220_001-35227,PID0220_001,100,2025-09-20,Vertex Solutions,HEX029,Hex Agent 29,App Issues,No,QC1078
PID0220_001-35231,PID0220_001,89,2025-09-20,Horizon Services,TECH021,TechM Agent 21,Fulfilment Pending,No,QC5542
PID0220_001-35233,PID0220_001,100,2025-09-20,Nova Support,TRANS009,Trans Agent 09,Account related,No,QC1078
PID0220_001-35234,PID0220_001,100,2025-09-20,Nova Support,TRANS016,Trans Agent 16,Reversal Success,No,QC9234
PID0220_001-35245,PID0220_001,100,2025-09-20,Vertex Solutions,HEX006,Hex Agent 06,Non actionable,No,QC4651
PID0220_001-35250,PID0220_001,89,2025-09-20,Apex Operations,CNX027,CNX Agent 27,Post Fulfilment,No,QC5542
PID0220_001-35251,PID0220_001,100,2025-09-20,Vertex Solutions,HEX008,Hex Agent 08,Autopay,No,QC4651
PID0220_001-35252,PID0220_001,100,2025-09-20,Vertex Solutions,HEX026,Hex Agent 26,Payment Failed,No,QC4651
PID0220_001-35253,PID0220_001,100,2025-09-20,Vertex Solutions,HEX029,Hex Agent 29,Post Fulfilment,No,QC4651
PID0220_001-35255,PID0220_001,100,2025-09-20,Vertex Solutions,HEX030,Hex Agent 30,Account related,No,QC4651
PID0220_001-34033,PID0220_001,95,2025-09-07,Vertex Solutions,HEX013,Hex Agent 13,Post Fulfilment,No,QC4651
PID0220_001-34357,PID0220_001,95,2025-09-09,Vertex Solutions,HEX013,Hex Agent 13,Autopay,No,QC4651
PID0220_001-34362,PID0220_001,0,2025-09-09,Vertex Solutions,HEX016,Hex Agent 16,Payment Pending,No,QC4651
PID0220_001-34367,PID0220_001,95,2025-09-09,Vertex Solutions,HEX022,Hex Agent 22,Account related,No,QC4651
PID0220_001-35261,PID0220_001,100,2025-09-21,Vertex Solutions,HEX018,Hex Agent 18,Post Fulfilment,No,QC3187
PID0220_001-35268,PID0220_001,91,2025-09-21,Apex Operations,CNX022,CNX Agent 22,Offers,No,QC1078
PID0220_001-35275,PID0220_001,95,2025-09-21,Vertex Solutions,HEX002,Hex Agent 02,Non actionable,No,QC9234
PID0220_001-35282,PID0220_001,90,2025-09-21,Nova Support,TRANS004,Trans Agent 04,Post Fulfilment,No,QC1078
PID0220_001-35283,PID0220_001,80,2025-09-21,Nova Support,TRANS015,Trans Agent 15,Autopay,No,QC9234
PID0220_001-35285,PID0220_001,100,2025-09-21,Apex Operations,CNX022,CNX Agent 22,Non actionable,No,QC3187
PID0220_001-35289,PID0220_001,100,2025-09-21,Nova Support,TRANS025,Trans Agent 25,Post Fulfilment,No,QC9234
PID0220_001-35297,PID0220_001,95,2025-09-21,Vertex Solutions,HEX018,Hex Agent 18,Account related,No,QC3187
PID0220_001-35301,PID0220_001,95,2025-09-21,Apex Operations,CNX014,CNX Agent 14,Autopay,No,QC8165
PID0220_001-35302,PID0220_001,95,2025-09-21,Apex Operations,CNX006,CNX Agent 06,Autopay,No,QC9234
PID0220_001-35315,PID0220_001,100,2025-09-21,Vertex Solutions,HEX002,Hex Agent 02,Account related,No,QC8165
PID0220_001-35318,PID0220_001,100,2025-09-21,Vertex Solutions,HEX013,Hex Agent 13,Post Fulfilment,No,QC8165
PID0220_001-35321,PID0220_001,85,2025-09-21,Vertex Solutions,HEX002,Hex Agent 02,Autopay,No,QC5542
PID0220_001-35322,PID0220_001,100,2025-09-21,Vertex Solutions,HEX016,Hex Agent 16,Autopay,No,QC8165
PID0220_001-35328,PID0220_001,84,2025-09-21,Apex Operations,CNX017,CNX Agent 17,Post Fulfilment,No,QC9234
PID0220_001-35331,PID0220_001,100,2025-09-21,Apex Operations,CNX026,CNX Agent 26,Autopay,No,QC5542
PID0220_001-35332,PID0220_001,100,2025-09-21,Vertex Solutions,HEX019,Hex Agent 19,Payment Failed,No,QC8165
PID0220_001-35336,PID0220_001,95,2025-09-21,Apex Operations,CNX024,CNX Agent 24,Post Fulfilment,No,QC4651
PID0220_001-35343,PID0220_001,90,2025-09-21,Vertex Solutions,HEX022,Hex Agent 22,Post Fulfilment,No,QC4651
PID0220_001-35347,PID0220_001,95,2025-09-21,Apex Operations,CNX027,CNX Agent 27,Account related,No,QC1078
PID0220_001-35348,PID0220_001,95,2025-09-21,Apex Operations,CNX013,CNX Agent 13,Payment Failed,No,QC3187
PID0220_001-35352,PID0220_001,100,2025-09-21,Vertex Solutions,HEX020,Hex Agent 20,Post Fulfilment,No,QC1078
PID0220_001-35360,PID0220_001,100,2025-09-21,Apex Operations,CNX005,CNX Agent 05,Fulfilment Pending,No,QC1078
PID0220_001-35364,PID0220_001,85,2025-09-21,Apex Operations,CNX026,CNX Agent 26,Offers,No,QC7426
PID0220_001-35368,PID0220_001,100,2025-09-21,Apex Operations,CNX023,CNX Agent 23,App Issues,No,QC1078
PID0220_001-35377,PID0220_001,85,2025-09-21,Vertex Solutions,HEX019,Hex Agent 19,Fulfilment Pending,No,QC5542
PID0220_001-35382,PID0220_001,100,2025-09-21,Nova Support,TRANS019,Trans Agent 19,Autopay,No,QC4651
PID0220_001-35384,PID0220_001,95,2025-09-21,Vertex Solutions,HEX002,Hex Agent 02,Payment Failed,No,QC9234
PID0220_001-35388,PID0220_001,100,2025-09-21,Vertex Solutions,HEX008,Hex Agent 08,Non actionable,No,QC7426
PID0220_001-35389,PID0220_001,80,2025-09-21,Vertex Solutions,HEX020,Hex Agent 20,Post Fulfilment,No,QC7426
PID0220_001-35390,PID0220_001,100,2025-09-22,Apex Operations,CNX009,CNX Agent 09,App Issues,No,QC7426
PID0220_001-35391,PID0220_001,100,2025-09-22,Apex Operations,CNX021,CNX Agent 21,General Enquiries,No,QC7426
PID0220_001-35396,PID0220_001,85,2025-09-22,Vertex Solutions,HEX025,Hex Agent 25,Post Fulfilment,No,QC7426
PID0220_001-35399,PID0220_001,85,2025-09-22,Apex Operations,CNX008,CNX Agent 08,Post Fulfilment,No,QC3187
PID0220_001-35404,PID0220_001,75,2025-09-22,Vertex Solutions,HEX018,Hex Agent 18,Payment Failed,No,QC3187
PID0220_001-35407,PID0220_001,100,2025-09-22,Vertex Solutions,HEX010,Hex Agent 10,Account related,No,QC3187
PID0220_001-35408,PID0220_001,100,2025-09-22,Apex Operations,CNX020,CNX Agent 20,Post Fulfilment,No,QC4651
PID0220_001-35410,PID0220_001,95,2025-09-22,Apex Operations,CNX010,CNX Agent 10,App Issues,No,QC3187
PID0220_001-35418,PID0220_001,100,2025-09-22,Apex Operations,CNX018,CNX Agent 18,Fulfilment Pending,No,QC5542
PID0220_001-35419,PID0220_001,95,2025-09-22,Apex Operations,CNX006,CNX Agent 06,Post Fulfilment,No,QC3187
PID0220_001-35416,PID0220_001,95,2025-09-22,Apex Operations,CNX022,CNX Agent 22,Post Fulfilment,No,QC5542
PID0220_001-35421,PID0220_001,100,2025-09-22,Apex Operations,CNX020,CNX Agent 20,Non actionable,No,QC7426
PID0220_001-35428,PID0220_001,0,2025-09-22,Vertex Solutions,HEX004,Hex Agent 04,Autopay,No,QC5542
PID0220_001-35431,PID0220_001,100,2025-09-22,Vertex Solutions,HEX011,Hex Agent 11,Post Fulfilment,No,QC3187
PID0220_001-35435,PID0220_001,100,2025-09-22,Vertex Solutions,HEX006,Hex Agent 06,Fulfilment Pending,No,QC5542
PID0220_001-35436,PID0220_001,95,2025-09-22,Apex Operations,CNX029,CNX Agent 29,Post Fulfilment,No,QC7426
PID0220_001-35441,PID0220_001,85,2025-09-22,Vertex Solutions,HEX011,Hex Agent 11,Post Fulfilment,No,QC3187
PID0220_001-35444,PID0220_001,90,2025-09-22,Vertex Solutions,HEX017,Hex Agent 17,App Issues,No,QC3187
PID0220_001-35453,PID0220_001,94,2025-09-22,Apex Operations,CNX023,CNX Agent 23,Post Fulfilment,No,QC5542
PID0220_001-35458,PID0220_001,95,2025-09-22,Vertex Solutions,HEX018,Hex Agent 18,Payment Failed,No,QC3187
