Audit Id,Form Id,Audit Score,Agentid,Agentname,Partner,Date Of Transaction,Selected Fd Group,FATAL,Audited By
PID0314_001-8724,PID0314_001,0,TC410,Orion-10,Nova Support,2025-10-29,Generic,No,QC7841
PID0314_001-8726,PID0314_001,100,TC415,Orion-15,Nova Support,2025-10-29,Devices,No,QC7841
PID0314_001-8727,PID0314_001,100,TC406,Orion-06,Nova Support,2025-10-29,Settlements,No,QC9234
PID0314_001-8729,PID0314_001,90,TC418,Orion-18,Nova Support,2025-10-29,Merchant profile,No,QC7841
PID0314_001-8730,PID0314_001,0,TC426,Orion-26,Nova Support,2025-10-29,Generic,No,QC9234
PID0314_001-8733,PID0314_001,90,SK322,Nova-22,Quantum Assist,2025-10-29,Devices,No,QC7426
PID0314_001-8736,PID0314_001,0,TC411,Orion-11,Nova Support,2025-10-29,Generic,No,QC7426
PID0314_001-8738,PID0314_001,70,TC427,Orion-27,Nova Support,2025-10-29,Merchant profile,No,QC7426
PID0314_001-8772,PID0314_001,100,TC404,Orion-04,Nova Support,2025-10-30,Settlements,No,QC9234
PID0314_001-8774,PID0314_001,90,TC414,Orion-14,Nova Support,2025-10-29,Merchant profile,No,QC9234
PID0314_001-8776,PID0314_001,100,HX215,Falcon-15,Vertex Solutions,2025-10-30,Devices,No,QC9234
PID0314_001-8777,PID0314_001,100,HX222,Falcon-22,Vertex Solutions,2025-10-30,Post disbursal,No,QC9234
PID0314_001-8783,PID0314_001,80,TC406,Orion-06,Nova Support,2025-10-30,Onboarding,No,QC9234
PID0314_001-8785,PID0314_001,80,TC408,Orion-08,Nova Support,2025-10-30,Settlements,No,QC9234
PID0314_001-8787,PID0314_001,70,TC407,Orion-07,Nova Support,2025-10-30,Generic,No,QC7841
PID0314_001-8790,PID0314_001,100,TC423,Orion-23,Nova Support,2025-10-30,Generic,No,QC7841
PID0314_001-8791,PID0314_001,90,TC411,Orion-11,Nova Support,2025-10-30,Merchant profile,No,QC7841
PID0314_001-8792,PID0314_001,100,TC424,Orion-24,Nova Support,2025-10-30,Settlements,No,QC7841
PID0314_001-8794,PID0314_001,80,SK307,Nova-07,Quantum Assist,2025-10-30,Merchant profile,No,QC3187
PID0314_001-8795,PID0314_001,90,HX214,Falcon-14,Vertex Solutions,2025-10-30,Post closure,No,QC3187
PID0314_001-8796,PID0314_001,100,HX219,Falcon-19,Vertex Solutions,2025-10-30,Devices,No,QC3187
PID0314_001-8798,PID0314_001,80,TC410,Orion-10,Nova Support,2025-10-30,Generic,No,QC3187
PID0314_001-8800,PID0314_001,90,SK311,Nova-11,Quantum Assist,2025-11-01,Devices,No,QC9234
PID0314_001-8801,PID0314_001,90,SK316,Nova-16,Quantum Assist,2025-11-01,Devices,No,QC9234
PID0314_001-8802,PID0314_001,80,SK322,Nova-22,Quantum Assist,2025-11-01,Devices,No,QC9234
PID0314_001-8804,PID0314_001,90,SK303,Nova-03,Quantum Assist,2025-11-01,Devices,No,QC7426
PID0314_001-8805,PID0314_001,80,SK304,Nova-04,Quantum Assist,2025-11-01,Generic,No,QC7426
PID0314_001-8806,PID0314_001,0,SK305,Nova-05,Quantum Assist,2025-11-01,Settlements,No,QC7426
PID0314_001-8807,PID0314_001,80,SK307,Nova-07,Quantum Assist,2025-11-01,Devices,No,QC7426
PID0314_001-8810,PID0314_001,90,SK314,Nova-14,Quantum Assist,2025-11-01,Devices,No,QC7426
PID0314_001-8811,PID0314_001,100,SK313,Nova-13,Quantum Assist,2025-11-01,Devices,No,QC3187
PID0314_001-8813,PID0314_001,90,SK302,Nova-02,Quantum Assist,2025-11-01,Devices,No,QC7841
PID0314_001-8814,PID0314_001,90,SK319,Nova-19,Quantum Assist,2025-11-01,Devices,No,QC3187
PID0314_001-8818,PID0314_001,100,SK323,Nova-23,Quantum Assist,2025-11-01,Settlements,No,QC7426
PID0314_001-8820,PID0314_001,0,SK321,Nova-21,Quantum Assist,2025-11-01,Merchant profile,No,QC3187
PID0314_001-8822,PID0314_001,90,SK310,Nova-10,Quantum Assist,2025-11-01,Merchant profile,No,QC7841
PID0314_001-8823,PID0314_001,90,HX214,Falcon-14,Vertex Solutions,2025-11-01,App features and issues,No,QC9234
PID0314_001-8824,PID0314_001,80,SK329,Nova-29,Quantum Assist,2025-11-01,Merchant profile,No,QC7426
PID0314_001-8827,PID0314_001,90,SK312,Nova-12,Quantum Assist,2025-11-01,Non actionable,No,QC7841
PID0314_001-8831,PID0314_001,90,HX201,Falcon-01,Vertex Solutions,2025-11-01,Post disbursal,No,QC7426
PID0314_001-8840,PID0314_001,80,SK324,Nova-24,Quantum Assist,2025-11-01,Settlements,No,QC7841
PID0314_001-8841,PID0314_001,90,HX230,Falcon-30,Vertex Solutions,2025-11-01,Settlements,No,QC7426
PID0314_001-8844,PID0314_001,0,TC411,Orion-11,Nova Support,2025-11-01,Devices,No,QC7426
PID0314_001-8845,PID0314_001,0,SK328,Nova-28,Quantum Assist,2025-11-01,Devices,No,QC7841
PID0314_001-8846,PID0314_001,0,TC423,Orion-23,Nova Support,2025-10-31,App features and issues,No,QC7426
PID0314_001-8848,PID0314_001,0,TC424,Orion-24,Nova Support,2025-11-01,Generic,No,QC7426
PID0314_001-8849,PID0314_001,70,SK330,Nova-30,Quantum Assist,2025-11-01,Devices,No,QC7841
PID0314_001-8854,PID0314_001,90,HX206,Falcon-06,Vertex Solutions,2025-11-01,Devices,No,QC3187
PID0314_001-8855,PID0314_001,90,HX225,Falcon-25,Vertex Solutions,2025-11-01,Merchant profile,No,QC7841
PID0314_001-8861,PID0314_001,90,TC402,Orion-02,Nova Support,2025-11-01,Devices,No,QC9234
PID0314_001-8862,PID0314_001,100,TC403,Orion-03,Nova Support,2025-11-01,Devices,No,QC9234
PID0314_001-8863,PID0314_001,90,TC404,Orion-04,Nova Support,2025-11-01,Devices,No,QC9234
PID0314_001-8864,PID0314_001,0,TC418,Orion-18,Nova Support,2025-11-01,Devices,No,QC9234
PID0314_001-8866,PID0314_001,90,TC421,Orion-21,Nova Support,2025-11-01,Generic,No,QC9234
PID0314_001-8867,PID0314_001,0,HX211,Falcon-11,Vertex Solutions,2025-11-01,Devices,No,QC3187
PID0314_001-8868,PID0314_001,0,TC427,Orion-27,Nova Support,2025-11-01,Devices,No,QC7426
PID0314_001-8869,PID0314_001,90,TC422,Orion-22,Nova Support,2025-11-01,Devices,No,QC9234
PID0314_001-8870,PID0314_001,80,TC428,Orion-28,Nova Support,2025-11-01,Devices,No,QC7426
PID0314_001-8871,PID0314_001,80,TC428,Orion-28,Nova Support,2025-11-01,Settlements,No,QC7426
PID0314_001-8872,PID0314_001,0,TC409,Orion-09,Nova Support,2025-11-01,Generic,No,QC7841
PID0314_001-8873,PID0314_001,0,TC430,Orion-30,Nova Support,2025-11-01,Devices,No,QC9234
PID0314_001-8875,PID0314_001,90,HX218,Falcon-18,Vertex Solutions,2025-11-01,Onboarding,No,QC3187
PID0314_001-8877,PID0314_001,80,TC413,Orion-13,Nova Support,2025-11-01,Settlements,No,QC7841
PID0314_001-8879,PID0314_001,90,HX226,Falcon-26,Vertex Solutions,2025-11-01,Devices,No,QC3187
PID0314_001-8881,PID0314_001,80,TC413,Orion-13,Nova Support,2025-11-01,Settlements,No,QC7841
PID0314_001-8883,PID0314_001,100,TC415,Orion-15,Nova Support,2025-11-01,Devices,No,QC7841
PID0314_001-8897,PID0314_001,0,TC406,Orion-06,Nova Support,2025-11-01,App features and issues,No,QC3187
PID0314_001-8898,PID0314_001,90,TC407,Orion-07,Nova Support,2025-11-01,Settlements,No,QC3187
PID0314_001-8899,PID0314_001,90,TC410,Orion-10,Nova Support,2025-11-01,Generic,No,QC3187
PID0314_001-8908,PID0314_001,80,SK303,Nova-03,Quantum Assist,2025-11-02,Devices,No,QC3187
PID0314_001-8909,PID0314_001,80,SK305,Nova-05,Quantum Assist,2025-11-02,Devices,No,QC7426
PID0314_001-8912,PID0314_001,90,SK310,Nova-10,Quantum Assist,2025-11-02,Devices,No,QC3187
PID0314_001-8915,PID0314_001,0,SK313,Nova-13,Quantum Assist,2025-11-02,Devices,No,QC7426
PID0314_001-8916,PID0314_001,0,SK314,Nova-14,Quantum Assist,2025-11-02,Devices,No,QC7426
PID0314_001-8917,PID0314_001,80,SK321,Nova-21,Quantum Assist,2025-11-02,Devices,No,QC7426
PID0314_001-8918,PID0314_001,0,SK323,Nova-23,Quantum Assist,2025-11-02,Generic,No,QC7426
PID0314_001-8919,PID0314_001,100,SK324,Nova-24,Quantum Assist,2025-11-02,App features and issues,No,QC7426
PID0314_001-8920,PID0314_001,70,SK325,Nova-25,Quantum Assist,2025-11-02,Generic,No,QC7426
PID0314_001-8921,PID0314_001,80,SK327,Nova-27,Quantum Assist,2025-11-02,Devices,No,QC7426
PID0314_001-8929,PID0314_001,100,HX215,Falcon-15,Vertex Solutions,2025-11-02,Devices,No,QC7426
PID0314_001-8931,PID0314_001,100,SK318,Nova-18,Quantum Assist,2025-11-02,Devices,No,QC3187
PID0314_001-8932,PID0314_001,90,SK322,Nova-22,Quantum Assist,2025-11-02,Devices,No,QC3187
PID0314_001-8935,PID0314_001,0,SK324,Nova-24,Quantum Assist,2025-11-02,Generic,No,QC3187
PID0314_001-8939,PID0314_001,0,HX218,Falcon-18,Vertex Solutions,2025-11-02,Devices,No,QC7426
PID0314_001-8940,PID0314_001,70,HX222,Falcon-22,Vertex Solutions,2025-11-02,Generic,No,QC7426
PID0314_001-8946,PID0314_001,60,TC402,Orion-02,Nova Support,2025-11-02,Payments,No,QC7426
PID0314_001-8947,PID0314_001,90,TC403,Orion-03,Nova Support,2025-11-02,Devices,No,QC7426
PID0314_001-8948,PID0314_001,90,TC403,Orion-03,Nova Support,2025-11-02,Devices,No,QC7426
PID0314_001-8949,PID0314_001,90,TC418,Orion-18,Nova Support,2025-11-02,Devices,No,QC7426
PID0314_001-8953,PID0314_001,50,HX208,Falcon-08,Vertex Solutions,2025-11-02,Devices,No,QC3187
PID0314_001-8958,PID0314_001,0,HX221,Falcon-21,Vertex Solutions,2025-11-02,Devices,No,QC3187
PID0314_001-8961,PID0314_001,0,TC402,Orion-02,Nova Support,2025-11-02,Devices,No,QC3187
PID0314_001-8962,PID0314_001,100,TC404,Orion-04,Nova Support,2025-11-02,Onboarding,No,QC3187
PID0314_001-8963,PID0314_001,0,TC406,Orion-06,Nova Support,2025-11-02,Non actionable,No,QC3187
PID0314_001-8964,PID0314_001,90,TC406,Orion-06,Nova Support,2025-11-02,Generic,No,QC3187
PID0314_001-8966,PID0314_001,100,SK304,Nova-04,Quantum Assist,2025-11-03,Generic,No,QC9234
PID0314_001-8969,PID0314_001,90,SK323,Nova-23,Quantum Assist,2025-11-03,Payments,No,QC9234
PID0314_001-8973,PID0314_001,90,SK302,Nova-02,Quantum Assist,2025-11-03,Devices,No,QC7426
PID0314_001-8975,PID0314_001,70,SK305,Nova-05,Quantum Assist,2025-11-03,Devices,No,QC7426
PID0314_001-8978,PID0314_001,90,SK315,Nova-15,Quantum Assist,2025-11-03,Devices,No,QC7426
PID0314_001-8980,PID0314_001,90,SK316,Nova-16,Quantum Assist,2025-11-03,Devices,No,QC7426
PID0314_001-8981,PID0314_001,80,SK318,Nova-18,Quantum Assist,2025-11-03,Devices,No,QC7426
PID0314_001-8985,PID0314_001,90,HX207,Falcon-07,Vertex Solutions,2025-11-03,Generic,No,QC9234
PID0314_001-8986,PID0314_001,80,SK325,Nova-25,Quantum Assist,2025-11-03,Devices,No,QC7426
PID0314_001-8988,PID0314_001,100,SK306,Nova-06,Quantum Assist,2025-11-03,Generic,No,QC7841
PID0314_001-8989,PID0314_001,70,SK328,Nova-28,Quantum Assist,2025-11-03,Devices,No,QC7426
PID0314_001-8990,PID0314_001,90,HX214,Falcon-14,Vertex Solutions,2025-11-03,Devices,No,QC9234
PID0314_001-8991,PID0314_001,80,SK313,Nova-13,Quantum Assist,2025-11-03,Devices,No,QC7841
PID0314_001-8995,PID0314_001,90,HX219,Falcon-19,Vertex Solutions,2025-11-03,Devices,No,QC9234
PID0314_001-8997,PID0314_001,100,SK314,Nova-14,Quantum Assist,2025-11-03,Devices,No,QC7841
PID0314_001-8999,PID0314_001,100,HX230,Falcon-30,Vertex Solutions,2025-11-03,Generic,No,QC9234
PID0314_001-9002,PID0314_001,80,HX218,Falcon-18,Vertex Solutions,2025-11-03,Devices,No,QC7426
PID0314_001-9006,PID0314_001,80,SK326,Nova-26,Quantum Assist,2025-11-03,Generic,No,QC7841
PID0314_001-9007,PID0314_001,100,SK327,Nova-27,Quantum Assist,2025-11-03,Generic,No,QC7841
PID0314_001-9008,PID0314_001,70,HX224,Falcon-24,Vertex Solutions,2025-11-03,Devices,No,QC7426
PID0314_001-9009,PID0314_001,90,TC407,Orion-07,Nova Support,2025-11-03,Settlements,No,QC9234
PID0314_001-9010,PID0314_001,80,SK329,Nova-29,Quantum Assist,2025-11-03,Generic,No,QC7841
PID0314_001-9012,PID0314_001,80,SK330,Nova-30,Quantum Assist,2025-11-03,Generic,No,QC7841
PID0314_001-9014,PID0314_001,90,HX215,Falcon-15,Vertex Solutions,2025-11-03,Merchant Trust,No,QC7841
PID0314_001-9016,PID0314_001,100,TC406,Orion-06,Nova Support,2025-11-03,Devices,No,QC7426
PID0314_001-9018,PID0314_001,70,HX225,Falcon-25,Vertex Solutions,2025-11-03,Devices,No,QC7841
PID0314_001-9019,PID0314_001,90,HX227,Falcon-27,Vertex Solutions,2025-11-03,Devices,No,QC7841
PID0314_001-9022,PID0314_001,0,HX229,Falcon-29,Vertex Solutions,2025-11-03,Generic,No,QC7841
PID0314_001-9024,PID0314_001,0,TC408,Orion-08,Nova Support,2025-11-03,Devices,No,QC9234
PID0314_001-9026,PID0314_001,90,TC426,Orion-26,Nova Support,2025-11-03,Generic,No,QC9234
PID0314_001-9027,PID0314_001,90,TC428,Orion-28,Nova Support,2025-11-03,Generic,No,QC9234
PID0314_001-9032,PID0314_001,90,TC403,Orion-03,Nova Support,2025-11-03,Devices,No,QC7841
PID0314_001-9035,PID0314_001,60,TC410,Orion-10,Nova Support,2025-11-02,Devices,No,QC7841
PID0314_001-9036,PID0314_001,100,TC415,Orion-15,Nova Support,2025-11-03,Devices,No,QC7841
PID0314_001-9037,PID0314_001,90,TC416,Orion-16,Nova Support,2025-11-03,Devices,No,QC7841
PID0314_001-9038,PID0314_001,0,TC418,Orion-18,Nova Support,2025-11-03,Devices,No,QC7426
PID0314_001-9039,PID0314_001,100,TC422,Orion-22,Nova Support,2025-11-03,Merchant profile,No,QC7841
PID0314_001-9040,PID0314_001,90,TC423,Orion-23,Nova Support,2025-11-03,Devices,No,QC7841
PID0314_001-9043,PID0314_001,100,TC427,Orion-27,Nova Support,2025-11-03,Settlements,No,QC7841
PID0314_001-9044,PID0314_001,0,TC421,Orion-21,Nova Support,2025-11-03,Devices,No,QC7426
PID0314_001-9045,PID0314_001,90,TC429,Orion-29,Nova Support,2025-11-03,Devices,No,QC7426
PID0314_001-9049,PID0314_001,0,SK312,Nova-12,Quantum Assist,2025-11-04,Non actionable,No,QC9234
PID0314_001-9050,PID0314_001,80,SK302,Nova-02,Quantum Assist,2025-11-04,Devices,No,QC7426
PID0314_001-9056,PID0314_001,90,SK317,Nova-17,Quantum Assist,2025-11-04,Onboarding,No,QC7426
PID0314_001-9057,PID0314_001,90,SK321,Nova-21,Quantum Assist,2025-11-04,Devices,No,QC7426
PID0314_001-9059,PID0314_001,0,SK307,Nova-07,Quantum Assist,2025-11-04,Devices,No,QC3187
PID0314_001-9060,PID0314_001,70,SK327,Nova-27,Quantum Assist,2025-11-04,Devices,No,QC7426
PID0314_001-9062,PID0314_001,90,SK319,Nova-19,Quantum Assist,2025-11-04,Settlements,No,QC3187
PID0314_001-9068,PID0314_001,100,TC403,Orion-03,Nova Support,2025-11-04,Devices,No,QC7426
PID0314_001-9070,PID0314_001,100,HX213,Falcon-13,Vertex Solutions,2025-11-04,Settlements,No,QC7841
PID0314_001-9072,PID0314_001,80,SK323,Nova-23,Quantum Assist,2025-11-04,Devices,No,QC3187
PID0314_001-9073,PID0314_001,100,HX215,Falcon-15,Vertex Solutions,2025-11-04,Settlements,No,QC7841
PID0314_001-9074,PID0314_001,100,TC404,Orion-04,Nova Support,2025-11-04,Merchant profile,No,QC7426
PID0314_001-9075,PID0314_001,100,TC411,Orion-11,Nova Support,2025-11-04,Devices,No,QC7426
PID0314_001-9077,PID0314_001,0,HX226,Falcon-26,Vertex Solutions,2025-11-04,Generic,No,QC7841
PID0314_001-9092,PID0314_001,0,HX229,Falcon-29,Vertex Solutions,2025-11-04,Devices,No,QC7841
PID0314_001-9097,PID0314_001,90,HX214,Falcon-14,Vertex Solutions,2025-11-04,Devices,No,QC9234
PID0314_001-9099,PID0314_001,90,TC422,Orion-22,Nova Support,2025-11-04,Devices,No,QC7426
PID0314_001-9101,PID0314_001,100,HX216,Falcon-16,Vertex Solutions,2025-11-04,Devices,No,QC9234
PID0314_001-9103,PID0314_001,90,TC406,Orion-06,Nova Support,2025-11-04,Devices,No,QC7841
PID0314_001-9114,PID0314_001,90,HX222,Falcon-22,Vertex Solutions,2025-11-03,Post disbursal,No,QC9234
PID0314_001-9115,PID0314_001,80,HX227,Falcon-27,Vertex Solutions,2025-11-04,Devices,No,QC9234
PID0314_001-9118,PID0314_001,90,TC429,Orion-29,Nova Support,2025-11-04,Devices,No,QC7426
PID0314_001-9120,PID0314_001,0,TC406,Orion-06,Nova Support,2025-11-04,Devices,No,QC3187
PID0314_001-9127,PID0314_001,100,TC407,Orion-07,Nova Support,2025-11-04,Devices,No,QC3187
PID0314_001-9128,PID0314_001,80,TC409,Orion-09,Nova Support,2025-11-04,Devices,No,QC9234
PID0314_001-9133,PID0314_001,90,TC416,Orion-16,Nova Support,2025-11-04,Devices,No,QC3187
PID0314_001-9138,PID0314_001,90,TC421,Orion-21,Nova Support,2025-11-04,Devices,No,QC3187
PID0314_001-9139,PID0314_001,90,TC423,Orion-23,Nova Support,2025-11-04,Settlements,No,QC3187
PID0314_001-9140,PID0314_001,100,TC424,Orion-24,Nova Support,2025-11-04,Generic,No,QC3187
PID0314_001-9153,PID0314_001,90,SK304,Nova-04,Quantum Assist,2025-11-05,Onboarding,No,QC7841
PID0314_001-9154,PID0314_001,90,SK319,Nova-19,Quantum Assist,2025-11-05,Generic,No,QC7841
PID0314_001-9156,PID0314_001,80,HX226,Falcon-26,Vertex Solutions,2025-11-05,Devices,No,QC7841
PID0314_001-9157,PID0314_001,100,HX216,Falcon-16,Vertex Solutions,2025-11-05,Devices,No,QC9234
PID0314_001-9159,PID0314_001,80,HX227,Falcon-27,Vertex Solutions,2025-11-05,Devices,No,QC7841
PID0314_001-9161,PID0314_001,100,HX229,Falcon-29,Vertex Solutions,2025-11-05,Merchant profile,No,QC9234
PID0314_001-9165,PID0314_001,90,HX230,Falcon-30,Vertex Solutions,2025-11-05,Settlements,No,QC7841
PID0314_001-9168,PID0314_001,0,TC408,Orion-08,Nova Support,2025-11-05,Devices,No,QC9234
PID0314_001-9172,PID0314_001,90,TC416,Orion-16,Nova Support,2025-11-05,Onboarding,No,QC3187
PID0314_001-9173,PID0314_001,90,TC422,Orion-22,Nova Support,2025-11-05,Devices,No,QC3187
PID0314_001-9174,PID0314_001,0,TC428,Orion-28,Nova Support,2025-11-05,Settlements,No,QC3187
PID0314_001-9176,PID0314_001,90,SK312,Nova-12,Quantum Assist,2025-11-06,Generic,No,QC9234
PID0314_001-9179,PID0314_001,90,HX213,Falcon-13,Vertex Solutions,2025-11-06,Devices,No,QC9234
PID0314_001-9181,PID0314_001,90,HX225,Falcon-25,Vertex Solutions,2025-11-06,Devices,No,QC9234
PID0314_001-9183,PID0314_001,100,HX230,Falcon-30,Vertex Solutions,2025-11-06,Non actionable,No,QC9234
PID0314_001-9184,PID0314_001,90,SK314,Nova-14,Quantum Assist,2025-11-06,Devices,No,QC7426
PID0314_001-9186,PID0314_001,80,SK315,Nova-15,Quantum Assist,2025-11-06,Devices,No,QC7426
PID0314_001-9188,PID0314_001,70,SK316,Nova-16,Quantum Assist,2025-11-06,Devices,No,QC7426
PID0314_001-9189,PID0314_001,0,SK317,Nova-17,Quantum Assist,2025-11-06,Devices,No,QC7426
PID0314_001-9190,PID0314_001,0,TC408,Orion-08,Nova Support,2025-11-06,Devices,No,QC9234
PID0314_001-9191,PID0314_001,90,TC413,Orion-13,Nova Support,2025-11-06,Generic,No,QC9234
PID0314_001-9193,PID0314_001,0,SK319,Nova-19,Quantum Assist,2025-11-06,Devices,No,QC7426
PID0314_001-9195,PID0314_001,70,SK322,Nova-22,Quantum Assist,2025-11-06,Devices,No,QC7426
PID0314_001-9197,PID0314_001,70,SK324,Nova-24,Quantum Assist,2025-11-06,Devices,No,QC7426
PID0314_001-9200,PID0314_001,90,HX227,Falcon-27,Vertex Solutions,2025-11-06,Devices,No,QC7426
PID0314_001-9201,PID0314_001,100,TC415,Orion-15,Nova Support,2025-11-06,Devices,No,QC7426
PID0314_001-9202,PID0314_001,0,TC416,Orion-16,Nova Support,2025-11-06,Devices,No,QC7426
PID0314_001-9203,PID0314_001,90,TC418,Orion-18,Nova Support,2025-11-06,Devices,No,QC7426
PID0314_001-9207,PID0314_001,90,SK320,Nova-20,Quantum Assist,2025-11-06,Devices,No,QC9234
PID0314_001-9208,PID0314_001,90,SK329,Nova-29,Quantum Assist,2025-11-06,Generic,No,QC9234
PID0314_001-9209,PID0314_001,100,SK304,Nova-04,Quantum Assist,2025-11-06,Devices,No,QC7426
PID0314_001-9210,PID0314_001,90,SK306,Nova-06,Quantum Assist,2025-11-06,Generic,No,QC7426
PID0314_001-9212,PID0314_001,90,HX211,Falcon-11,Vertex Solutions,2025-11-06,Generic,No,QC7426
PID0314_001-9213,PID0314_001,80,TC421,Orion-21,Nova Support,2025-11-06,Settlements,No,QC9234
PID0314_001-9214,PID0314_001,90,HX226,Falcon-26,Vertex Solutions,2025-11-06,Settlements,No,QC7426
PID0314_001-9216,PID0314_001,80,TC424,Orion-24,Nova Support,2025-11-06,Devices,No,QC9234
PID0314_001-9217,PID0314_001,80,TC429,Orion-29,Nova Support,2025-11-06,Devices,No,QC9234
PID0314_001-9218,PID0314_001,80,TC430,Orion-30,Nova Support,2025-11-06,Devices,No,QC9234
PID0314_001-9221,PID0314_001,70,SK303,Nova-03,Quantum Assist,2025-11-08,Devices,No,QC7426
PID0314_001-9228,PID0314_001,0,SK305,Nova-05,Quantum Assist,2025-11-08,Devices,No,QC7426
PID0314_001-9231,PID0314_001,0,SK305,Nova-05,Quantum Assist,2025-11-08,Devices,No,QC7426
PID0314_001-9232,PID0314_001,90,SK328,Nova-28,Quantum Assist,2025-11-08,Devices,No,QC9234
PID0314_001-9233,PID0314_001,0,SK310,Nova-10,Quantum Assist,2025-11-08,Devices,No,QC3187
PID0314_001-9238,PID0314_001,90,SK306,Nova-06,Quantum Assist,2025-11-08,Devices,No,QC7426
PID0314_001-9239,PID0314_001,80,SK311,Nova-11,Quantum Assist,2025-11-08,Devices,No,QC7426
PID0314_001-9241,PID0314_001,0,SK320,Nova-20,Quantum Assist,2025-11-08,Devices,No,QC7426
PID0314_001-9243,PID0314_001,100,HX207,Falcon-07,Vertex Solutions,2025-11-08,Devices,No,QC9234
PID0314_001-9244,PID0314_001,80,HX207,Falcon-07,Vertex Solutions,2025-11-08,Devices,No,QC9234
PID0314_001-9251,PID0314_001,0,HX222,Falcon-22,Vertex Solutions,2025-11-08,App features and issues,No,QC9234
PID0314_001-9253,PID0314_001,90,SK313,Nova-13,Quantum Assist,2025-11-08,Generic,No,QC7841
PID0314_001-9254,PID0314_001,80,HX225,Falcon-25,Vertex Solutions,2025-11-08,Devices,No,QC9234
PID0314_001-9256,PID0314_001,80,HX225,Falcon-25,Vertex Solutions,2025-11-08,Devices,No,QC9234
PID0314_001-9259,PID0314_001,90,SK320,Nova-20,Quantum Assist,2025-11-08,Devices,No,QC7426
PID0314_001-9260,PID0314_001,0,TC424,Orion-24,Nova Support,2025-11-08,Generic,No,QC7841
PID0314_001-9262,PID0314_001,60,SK312,Nova-12,Quantum Assist,2025-11-08,Devices,No,QC3187
PID0314_001-9267,PID0314_001,90,SK324,Nova-24,Quantum Assist,2025-11-08,Devices,No,QC7426
PID0314_001-9268,PID0314_001,90,SK321,Nova-21,Quantum Assist,2025-11-08,Settlements,No,QC3187
PID0314_001-9274,PID0314_001,100,SK327,Nova-27,Quantum Assist,2025-11-08,Generic,No,QC3187
PID0314_001-9276,PID0314_001,0,HX215,Falcon-15,Vertex Solutions,2025-11-08,Devices,No,QC7426
PID0314_001-9278,PID0314_001,80,HX230,Falcon-30,Vertex Solutions,2025-11-08,Devices,No,QC9234
PID0314_001-9284,PID0314_001,90,TC408,Orion-08,Nova Support,2025-11-08,Devices,No,QC9234
PID0314_001-9250,PID0314_001,90,HX219,Falcon-19,Vertex Solutions,2025-11-08,Merchant profile,No,QC9234
PID0314_001-9288,PID0314_001,90,TC416,Orion-16,Nova Support,2025-11-08,Devices,No,QC9234
PID0314_001-9291,PID0314_001,90,TC404,Orion-04,Nova Support,2025-11-08,Devices,No,QC7426
PID0314_001-9292,PID0314_001,100,SK314,Nova-14,Quantum Assist,2025-11-08,Generic,No,QC7841
PID0314_001-9295,PID0314_001,90,SK329,Nova-29,Quantum Assist,2025-11-08,Generic,No,QC7841
